fine_id,car_id,date,amount,status
1735,369,2026-01-11,462.9253709411386,Не оплачен
1736,27,2026-02-04,890.1583507265882,Не оплачен
1737,1021,2026-03-13,711.245668455813,Оплачен
1738,81,2026-03-30,292.6512071038352,Оплачен
1739,379,2026-04-13,491.58348785978507,Не оплачен
1740,729,2026-02-22,670.3181594763433,Не оплачен
1741,671,2026-04-19,954.3168753778298,Оплачен
1742,1137,2026-04-07,117.72453272108166,Оплачен
1743,467,2026-03-07,457.8793567242313,Не оплачен
1744,767,2026-02-24,451.7181975820686,Не оплачен
1745,617,2026-01-23,810.0782780545774,Не оплачен
1746,375,2026-04-13,622.0445671537763,Не оплачен
1747,580,2026-05-04,476.8839833578816,Оплачен
1748,118,2026-05-18,547.4379927422619,Оплачен
1749,759,2026-03-21,964.1552165035234,Не оплачен
1750,24,2026-04-18,674.4031433969751,Не оплачен
1751,112,2026-01-19,681.7366078395414,Не оплачен
1752,576,2026-02-09,615.9437966241967,Не оплачен
1753,104,2026-05-01,983.6574702157689,Оплачен
1754,826,2026-01-07,794.4713355205438,Оплачен
1755,436,2026-04-16,991.5512142311478,Не оплачен
1756,313,2026-02-27,249.8369621243204,Не оплачен
1757,595,2026-04-02,922.0178677846643,Оплачен
1758,250,2026-02-21,722.28304667454,Не оплачен
1759,953,2026-02-16,582.1524269429484,Не оплачен
1760,610,2026-03-23,968.862796118636,Оплачен
1761,754,2026-05-22,424.63329943548155,Не оплачен
1762,428,2026-04-14,143.69260105784338,Оплачен
1763,944,2026-02-09,585.4300855051182,Не оплачен
1764,896,2026-04-10,776.0570708702078,Оплачен
1765,211,2026-03-09,762.7595051129429,Не оплачен
1766,1157,2026-03-18,643.0318669424288,Оплачен
1767,78,2026-04-24,827.3647102865697,Оплачен
1768,474,2026-03-15,209.31942266231647,Оплачен
1769,741,2026-02-01,751.4365199654515,Не оплачен
1770,889,2026-01-02,795.6661542266356,Не оплачен
1771,777,2026-05-29,825.0155428842936,Не оплачен
1772,1146,2026-05-12,549.8956692109682,Не оплачен
1773,865,2026-04-21,189.78044155916638,Не оплачен
1774,355,2026-03-11,717.1517769865521,Не оплачен
1775,230,2026-02-16,963.1855429342212,Оплачен
1776,68,2026-04-21,363.0794833990143,Не оплачен
1777,468,2026-03-07,587.3916192393627,Оплачен
1778,952,2026-04-09,221.86277185583023,Не оплачен
1779,377,2026-01-14,472.85616843643203,Не оплачен
1780,976,2026-04-27,522.9785762987094,Не оплачен
1781,679,2026-02-15,705.972582145758,Не оплачен
1782,316,2026-02-27,668.0115603001618,Не оплачен
1783,176,2026-04-02,498.83906626202145,Оплачен
1784,837,2026-03-17,318.7635043395304,Не оплачен
1785,161,2026-02-25,780.3350609334408,Не оплачен
1786,827,2026-03-07,881.3956409011838,Не оплачен
1787,503,2026-01-05,626.4026018823371,Оплачен
1788,61,2026-03-15,759.8638934722851,Не оплачен
1789,248,2026-05-02,614.3955457050859,Оплачен
1790,379,2026-05-20,987.1482127805895,Оплачен
1791,1044,2026-03-11,210.85211280901854,Не оплачен
1792,685,2026-03-24,845.1373226103353,Оплачен
1793,807,2026-05-12,340.79451994309716,Оплачен
1794,1108,2026-04-25,334.8155822675959,Оплачен
1795,114,2026-05-25,921.4162441571492,Оплачен
1796,114,2026-05-02,326.2376709218803,Оплачен
1797,684,2026-05-13,652.5997985380504,Оплачен
1798,564,2026-01-27,662.943802413058,Оплачен
1799,896,2026-02-12,765.2743949680206,Оплачен
1800,276,2026-05-09,576.1196327078893,Не оплачен
1801,1061,2026-04-24,202.26972629904014,Не оплачен
1802,45,2026-05-18,138.57741231429023,Не оплачен
1803,431,2026-05-03,293.75601463224297,Оплачен
1804,625,2026-03-07,280.0311737141891,Оплачен
1805,99,2026-02-01,489.8289600797243,Оплачен
1806,59,2026-04-05,238.31630956427946,Оплачен
1807,239,2026-05-02,221.76314954470425,Оплачен
1808,148,2026-02-16,948.0823754758632,Оплачен
1809,960,2026-01-10,125.11160671028276,Не оплачен
1810,998,2026-02-20,368.7355476458591,Не оплачен
1811,475,2026-02-23,154.69518197707131,Оплачен
1812,944,2026-01-15,202.57818684473244,Оплачен
1813,1104,2026-04-18,652.7479641834755,Не оплачен
1814,785,2026-01-22,444.62579000512875,Оплачен
1815,653,2026-03-05,194.04890289790066,Оплачен
1816,56,2026-05-19,251.5769952227622,Не оплачен
1817,685,2026-04-08,309.0718080022932,Оплачен
1818,731,2026-01-14,499.79373499075916,Оплачен
1819,476,2026-01-02,380.5522017140393,Не оплачен
1820,485,2026-05-11,632.615433855951,Оплачен
1821,986,2026-02-08,124.76922201137478,Оплачен
1822,1027,2026-05-20,519.512827630125,Не оплачен
1823,928,2026-04-14,719.2991611246969,Оплачен
1824,1199,2026-01-17,928.7526505312043,Не оплачен
1825,967,2026-05-16,691.634048362889,Оплачен
1826,863,2026-02-23,670.7837570068895,Оплачен
1827,1186,2026-03-13,691.264529314063,Не оплачен
1828,2,2026-03-15,716.5075489702011,Оплачен
1829,438,2026-05-23,741.1972680037976,Не оплачен
1830,612,2026-03-18,961.367834018876,Не оплачен
1831,332,2026-04-07,111.88218430896319,Оплачен
1832,269,2026-03-03,869.8786340563928,Не оплачен
1833,228,2026-04-12,549.5381873265447,Оплачен
1834,600,2026-02-01,639.8348028809274,Оплачен
1835,454,2026-01-06,393.7139485694306,Не оплачен
1836,822,2026-04-12,407.680686374681,Оплачен
1837,893,2026-01-03,954.6130759855773,Оплачен
1838,512,2026-04-28,585.0538960600052,Не оплачен
1839,590,2026-04-20,102.08808488007915,Оплачен
1840,781,2026-01-31,335.57479326494325,Оплачен
1841,171,2026-04-08,423.2125080301785,Не оплачен
1842,199,2026-02-22,392.283720412754,Оплачен
1843,251,2026-04-09,949.3006721704767,Оплачен
1844,231,2026-02-11,656.6438687972123,Не оплачен
1845,840,2026-04-01,467.02361391344306,Не оплачен
1846,706,2026-02-25,572.8355961543668,Оплачен
1847,544,2026-04-30,110.01151274905885,Оплачен
1848,1063,2026-01-25,848.7766439216981,Оплачен
1849,1131,2026-04-29,944.4441961990204,Оплачен
1850,31,2026-02-01,321.37854124380476,Не оплачен
1851,240,2026-04-09,302.68568629922936,Оплачен
1852,108,2026-03-24,684.2064962991161,Не оплачен
1853,1190,2026-03-14,868.3111062042215,Не оплачен
1854,671,2026-01-23,668.8888768334167,Оплачен
1855,763,2026-03-19,345.70451315053117,Оплачен
1856,2,2026-01-06,865.7585608334974,Оплачен
1857,926,2026-02-18,178.05014870442778,Не оплачен
1858,727,2026-04-28,185.41517133282503,Не оплачен
1859,441,2026-02-04,153.65608993981718,Не оплачен
1860,34,2026-05-24,200.57426861170728,Не оплачен
1861,265,2026-01-06,338.05981359854735,Оплачен
1862,1030,2026-04-25,208.02528903949428,Оплачен
1863,263,2026-01-31,937.2670851368761,Не оплачен
1864,740,2026-04-03,623.0311920461492,Оплачен
1865,580,2026-05-22,909.2442798317378,Оплачен
1866,26,2026-04-04,583.7903231694131,Не оплачен
1867,702,2026-03-13,589.3711848351696,Не оплачен
1868,125,2026-03-15,545.5786024905385,Не оплачен
1869,1036,2026-02-03,182.95803109469023,Не оплачен
1870,371,2026-04-29,279.77106518185167,Не оплачен
1871,126,2026-02-18,914.1155381174282,Не оплачен
1872,107,2026-02-19,299.43715358396196,Оплачен
1873,415,2026-04-15,792.622377546052,Оплачен
1874,682,2026-04-09,447.5066118667465,Не оплачен
1875,1085,2026-04-10,777.1539625779777,Не оплачен
1876,289,2026-02-04,942.5330110876745,Не оплачен
1877,666,2026-05-02,628.260637447307,Оплачен
1878,286,2026-05-24,460.7658767846281,Оплачен
1879,394,2026-05-16,459.45536406342353,Оплачен
1880,680,2026-03-04,781.6558245549921,Оплачен
1881,721,2026-03-21,334.674850757335,Оплачен
1882,650,2026-02-08,604.7572667412873,Оплачен
1883,717,2026-03-23,300.48572229079116,Оплачен
1884,613,2026-04-29,556.2112440811411,Оплачен
1885,748,2026-03-02,944.1433310368533,Не оплачен
1886,452,2026-03-14,307.5919477581646,Не оплачен
1887,1139,2026-03-31,220.82732999181147,Не оплачен
1888,1087,2026-03-23,445.73810212638284,Оплачен
1889,332,2026-05-13,501.4310546427061,Оплачен
1890,273,2026-03-22,704.2653855065076,Не оплачен
1891,1036,2026-02-07,752.9306393923956,Не оплачен
1892,843,2026-01-14,609.6959133820484,Оплачен
1893,448,2026-02-19,780.0493114994975,Оплачен
1894,260,2026-02-18,656.6118639725112,Оплачен
1895,670,2026-03-26,147.97802085106684,Оплачен
1896,348,2026-05-05,374.4640447587866,Оплачен
1897,924,2026-02-03,375.6202159807184,Оплачен
1898,865,2026-04-27,888.8305400868794,Оплачен
1899,154,2026-01-04,595.1708832309889,Оплачен
1900,1199,2026-01-18,610.9811692624913,Не оплачен
1901,38,2026-05-11,405.3649800056928,Не оплачен
1902,990,2026-04-12,854.3551304105844,Оплачен
1903,88,2026-03-11,753.5641990207764,Не оплачен
1904,127,2026-04-01,408.87901050794466,Оплачен
1905,5,2026-01-17,169.25296036692885,Оплачен
1906,60,2026-01-19,338.8527281137633,Не оплачен
1907,652,2026-01-11,357.3144208556365,Оплачен
1908,924,2026-05-24,243.9535889524953,Оплачен
1909,385,2026-04-24,800.5973455426684,Не оплачен
1910,908,2026-01-03,797.1787578155783,Оплачен
1911,203,2026-02-11,333.29013611982236,Оплачен
1912,753,2026-01-17,679.8107114049196,Оплачен
1913,1060,2026-02-24,640.1061840471358,Оплачен
1914,1126,2026-01-20,181.95784452831305,Не оплачен
1915,449,2026-04-26,988.4724840425367,Не оплачен
1916,231,2026-03-26,124.5480125899947,Не оплачен
1917,433,2026-02-05,649.3223958945778,Оплачен
1918,778,2026-05-20,831.1205287179422,Оплачен
1919,538,2026-03-12,142.01552736861424,Не оплачен
1920,742,2026-03-08,629.1278399813026,Оплачен
1921,373,2026-02-18,776.9869664021392,Оплачен
1922,114,2026-01-23,321.89360911881533,Оплачен
1923,127,2026-02-22,818.4350821845987,Оплачен
1924,1106,2026-03-28,696.3568770025531,Не оплачен
1925,1067,2026-02-09,397.0250628164708,Оплачен
1926,547,2026-03-12,335.86658071198997,Не оплачен
1927,1183,2026-01-20,404.91095750135514,Не оплачен
1928,142,2026-02-18,195.32062129295235,Оплачен
1929,256,2026-04-17,495.3778985934788,Оплачен
1930,500,2026-02-10,580.6274997595244,Оплачен
1931,192,2026-03-27,349.64039484208945,Не оплачен
1932,1067,2026-02-19,374.5230182796462,Не оплачен
1933,899,2026-05-06,226.27093654167578,Не оплачен
1934,264,2026-04-24,891.4273397586217,Оплачен
1935,538,2026-03-05,469.1961502600916,Не оплачен
1936,338,2026-05-17,754.2785589540599,Не оплачен
1937,1149,2026-02-21,800.7031723479215,Оплачен
1938,381,2026-05-21,769.8934281813333,Оплачен
1939,27,2026-03-22,452.6738179610961,Оплачен
1940,968,2026-05-21,450.10115138046467,Не оплачен
1941,796,2026-05-12,709.9869510565891,Оплачен
1942,608,2026-02-11,715.4550147281101,Оплачен
1943,171,2026-04-03,998.0054535237389,Не оплачен
1944,71,2026-01-25,391.3613266863314,Оплачен
1945,1123,2026-05-01,948.1673651161635,Не оплачен
1946,544,2026-02-25,870.3442714673871,Не оплачен
1947,262,2026-05-08,695.8261859230103,Оплачен
1948,794,2026-01-31,519.9659922784373,Оплачен
1949,1167,2026-03-31,930.0160303372795,Не оплачен
1950,678,2026-05-16,345.3917424444861,Не оплачен
1951,766,2026-03-22,696.2249675406628,Оплачен
1952,1020,2026-01-22,411.99287254921444,Не оплачен
1953,942,2026-02-25,941.7682274970633,Не оплачен
1954,1033,2026-04-25,505.34128171105885,Не оплачен
1955,134,2026-04-24,726.8149425173258,Оплачен
1956,446,2026-03-11,513.7403129015077,Не оплачен
1957,427,2026-01-02,615.7111447710091,Оплачен
1958,391,2026-01-14,997.5909835064341,Оплачен
1959,350,2026-03-08,467.2905583647462,Оплачен
1960,396,2026-01-20,315.4527210631192,Оплачен
1961,60,2026-02-21,634.2230160258812,Оплачен
1962,930,2026-03-28,592.5774194039815,Оплачен
1963,458,2026-03-28,377.50949936004946,Не оплачен
1964,53,2026-04-22,820.9054330015922,Не оплачен
1965,820,2026-02-25,904.9338763075651,Не оплачен
1966,1170,2026-02-15,563.1553037938523,Не оплачен
1967,657,2026-05-22,680.7225541972879,Не оплачен
1968,290,2026-05-24,629.0421323356574,Не оплачен
1969,528,2026-03-10,693.5739846377217,Оплачен
1970,221,2026-05-08,469.92729497213026,Не оплачен
1971,270,2026-02-23,205.69509508818072,Оплачен
1972,509,2026-05-29,666.1573144100057,Не оплачен
1973,1102,2026-04-04,316.99161686990465,Не оплачен
1974,1148,2026-03-10,149.61359241775423,Оплачен
1975,788,2026-04-23,964.9741080809549,Не оплачен
1976,503,2026-03-29,117.11536705707945,Не оплачен
1977,822,2026-03-31,386.115485161846,Не оплачен
1978,413,2026-05-05,624.5615926760548,Не оплачен
1979,949,2026-01-10,827.9072767053196,Не оплачен
1980,445,2026-02-01,895.6053904681166,Не оплачен
1981,608,2026-04-10,848.5549557200428,Оплачен
1982,469,2026-04-08,648.8010372420546,Оплачен
1983,79,2026-04-27,202.5551144537208,Оплачен
1984,837,2026-02-09,182.0246847831197,Оплачен
1985,640,2026-01-01,996.4053834998977,Не оплачен
1986,578,2026-05-20,907.7906473342389,Не оплачен
1987,482,2026-04-27,843.6248827863627,Не оплачен
1988,974,2026-04-12,132.13843106108854,Оплачен
1989,334,2026-05-26,764.5151127475962,Оплачен
1990,281,2026-05-23,165.10405891757358,Не оплачен
1991,750,2026-03-02,494.57251091789647,Не оплачен
1992,182,2026-02-16,720.9807823114307,Не оплачен
1993,244,2026-04-10,964.730236222467,Оплачен
1994,631,2026-05-17,923.7603229022374,Не оплачен
1995,911,2026-04-30,352.75568599054475,Не оплачен
1996,373,2026-02-21,977.217255694854,Не оплачен
1997,466,2026-05-16,476.2981912054288,Оплачен
1998,387,2026-02-08,235.3833486186193,Не оплачен
1999,459,2026-04-18,533.7952485147623,Не оплачен
2000,547,2026-01-12,957.4467380504412,Не оплачен
2001,1057,2026-03-01,432.89765024392324,Не оплачен
2002,78,2026-01-14,755.2225175621143,Не оплачен
2003,407,2026-01-01,642.8661025137246,Оплачен
2004,741,2026-05-05,251.96575157452097,Не оплачен
2005,846,2026-01-22,646.9373660957204,Не оплачен
2006,1071,2026-03-18,752.9923498994298,Оплачен
2007,649,2026-01-12,784.000543712716,Не оплачен
2008,990,2026-03-22,938.3513731945359,Оплачен
2009,666,2026-01-23,254.15992108033214,Оплачен
2010,507,2026-04-30,687.0015521302043,Не оплачен
2011,218,2026-01-16,329.5180386530323,Не оплачен
2012,21,2026-05-04,214.62720506613982,Не оплачен
2013,449,2026-04-10,969.5082401519064,Оплачен
2014,850,2026-04-18,371.4083334437777,Оплачен
2015,906,2026-04-23,953.2093697816207,Оплачен
2016,727,2026-05-01,899.7666641276147,Не оплачен
2017,1009,2026-04-30,999.565764904221,Не оплачен
